Source,1,2,3,4,5,6
874543173,869479403,,,,,
874543174,863470422,874543179,,,,
874543175,2831344482,1943553036,,,,
874543176,874543163,1943553136,874543162,,,
874543177,3265872098,1943553197,874543170,,,
874543179,874543174,7158487292,874543164,,,
874546412,7158487433,7158487438,,,,
874546414,7158487267,874546423,7158487274,,,
874546416,874540743,869476228,7158487275,,,
874546418,1688496942,,,,,
874546423,874546414,869435498,7158487275,7158487287,,
874546424,7158487270,874540706,,,,
874547869,7158487273,874540699,874540727,,,
874547872,266385898,7158487267,7158487273,7158487285,,
874552845,874552857,874552880,874552877,,,
874552854,3273885966,874552875,897616290,,,
874552856,874552862,874552881,874561095,874561074,,
874552857,874552879,874552845,,,,
874552859,1976303171,874561055,,,,
874552861,5635719882,874543167,3265863222,,,
874552862,1943592883,874552856,874561082,874561071,,
874552875,874552854,1943592875,,,,
874552877,874552845,2738054169,874540695,,,
874552879,1959910307,869495865,874552857,,,
874552880,874552845,1959910387,,,,
874552881,874552856,1976303171,874561098,874561081,,
874552882,266385902,1943592883,874561103,874561084,,
874561055,874552859,3791487040,3273895389,1976187568,,
874561057,874540697,897616290,874561107,,,
874561071,874552862,1688497301,,,,
874561074,874552856,1688497270,,,,
874561076,5239973459,874561106,,,,
874561078,874540731,874540745,874561082,,,
874561081,874540697,874552881,,,,
874561082,874561078,874552862,,,,
874561083,5239967572,1065455259,,,,
874561084,874552882,1688497315,,,,
874561095,874540745,874552856,,,,
874561098,874552881,1688497135,,,,
874561101,1065455487,,,,,
874561103,3273885389,874552882,,,,
874561106,5239972950,874561083,,,,
874561107,874561057,3273895389,,,,
874565255,3273885447,874565286,,,,
874565261,3273885874,1084695866,,,,
874565267,3273885259,3273885385,,,,
874565271,1084695711,1976305041,,,,
874565276,1976305041,,,,,
874565285,3273885127,3273885259,,,,
874565286,874565255,3273885550,,,,
874565290,3273884918,3273885127,,,,
874571961,1749819202,1749819209,,,,
874571963,867550307,269977907,,,,
874571966,885822074,885822097,867543805,,,
874571968,867550305,867550290,,,,
874571970,867550290,867550307,,,,
874571973,867550303,,,,,
874577298,874577325,1084695831,,,,
874577299,4079983497,874577300,,,,
874577300,874577299,874577301,,,,
874577301,874577300,874577324,,,,
874577302,874577303,,,,,
874577303,874577302,3177233970,,,,
874577305,4079983431,874577325,,,,
874577322,3177233970,4079983511,,,,
874577324,874577301,4079983431,,,,
874577325,874577305,874577298,,,,
874577326,1084695831,997407931,,,,
874627071,213716985,213716982,,,,
874630718,3173325595,3173327076,,,,
874641062,2405161106,869461562,1111152422,,,
874641064,874641076,874641079,,,,
874641071,2405160908,3110789495,874641077,864150649,,
874641073,874641099,,,,,
874641074,874641090,874641077,,,,
874641075,874641110,5401776091,,,,
874641076,874641064,,,,,
874641077,874641074,1959910305,874641071,,,
874641079,874641064,874641093,,,,
874641086,874641090,,,,,
874641088,6145472197,869461574,,,,
874641090,874641086,874641074,,,,
874641093,874641079,916204323,,,,
874641095,5401802733,,,,,
874641096,5401776100,2405161106,5401802733,,,
874641099,2405160908,874641073,,,,
874641110,2405164388,874641075,,,,
874700916,1477726703,3726634539,,,,
874700990,5255314615,2017188469,,,,
874701000,874701117,6467076156,,,,
874701039,2017188469,874701066,,,,
874701066,874701039,5348704474,,,,
874701117,281818630,874701000,,,,
874791873,874791906,,,,,
874791876,1394227676,,,,,
874791884,5665125312,,,,,
874791887,874791911,,,,,
874791903,874791936,,,,,
874791904,274063401,,,,,
874791906,874791910,1688833155,,,,
874791907,874791873,1688833084,,,,
874791908,3279633689,,,,,
874791910,263508237,874791907,,,,
874791911,1557293489,,,,,
874791922,874791933,,,,,
874791925,874791935,,,,,
874791928,874791922,,,,,
874791930,874791938,864158644,,,,
874791933,3279633688,,,,,
874791935,1688833036,,,,,
874791936,874791887,,,,,
874791938,874791925,,,,,
874791943,1426104976,269975778,,,,
874791946,7072517014,,,,,
874847647,918730431,,,,,
874847650,213719593,,,,,
874847660,1313611073,,,,,
874904880,668981212,,,,,
875011284,3552444978,3552444977,,,,
875011286,1831388470,3350793559,,,,
875917253,858319991,3251974144,,,,
875917263,1931913154,3251968685,,,,
876221649,876297344,851476595,,,,
876221651,3742014016,851476675,876221653,,,
876221653,3801859327,876221651,876221654,,,
876221654,876221653,876221655,,,,
876221655,876221654,876221656,,,,
876221656,876221655,876297254,,,,
876221657,2607884724,3518048306,876221658,,,
876221658,876221657,2320334605,,,,
876221660,2320334605,2572011601,,,,
876296945,876296947,,,,,
876296947,877047084,,,,,
876296949,2943861017,,,,,
876296971,876296973,,,,,
876296973,876296945,,,,,
876297004,877047034,877047113,,,,
876297031,447583058,,,,,
876297037,2943820825,,,,,
876297039,269986319,,,,,
876297040,876296971,,,,,
876297120,3797529964,876297498,,,,
876297129,2609349830,876297605,,,,
876297139,2571997963,3797529972,,,,
876297147,3797529970,3797529966,,,,
876297227,3801859326,2969577685,876297372,,,
876297246,876297375,2969577685,,,,
876297254,876297257,876221656,3518048306,,,
876297257,876297259,876297254,,,,
876297259,3742014021,876297257,,,,
876297263,3742014020,3742014019,,,,
876297276,3742014024,3742014019,3742014022,,,
876297278,3742014024,,,,,
876297279,876297283,3742014022,,,,
876297283,2571997958,876297279,,,,
876297284,851476737,2571997958,,,,
876297293,3797529971,3797529967,,,,
876297344,851476598,876221649,,,,
876297353,876297355,6501799985,,,,
876297355,876297357,876297353,,,,
876297357,2928420219,876297355,,,,
876297369,876297372,851476670,,,,
876297372,876297227,876297369,3742014009,,,
876297375,876297246,,,,,
876297398,3742014010,3742014015,,,,
876297430,339954948,851476855,2572011601,,,
876297486,876297488,876297601,876297600,,,
876297488,851476726,876297486,876297491,,,
876297491,876297495,876297488,,,,
876297495,876297497,876297491,,,,
876297497,876297498,876297495,,,,
876297498,876297120,876297497,,,,
876297573,876297577,858319974,,,,
876297577,2928419142,876297573,,,,
876297579,2928419189,2928419154,,,,
876297582,876297585,2928420009,,,,
876297585,876297597,876297582,3714377105,,,
876297597,6501777874,876297585,,,,
876297600,876297486,6501777872,,,,
876297601,876297604,876297486,,,,
876297604,2609349830,876297601,,,,
876297605,3797529963,876297129,,,,
876297608,3797529965,3797529963,,,,
876297611,3797529988,2571997962,,,,
876676956,274063435,,,,,
876676957,876676978,,,,,
876676958,876676959,1201810539,,,,
876676959,876676977,876676958,298787760,876679023,,
876676961,876676966,1881185122,876681148,,,
876676962,876676970,876679675,876678846,,,
876676963,876679381,1551617578,1532489626,876680295,,
876676964,876676967,876676969,5967532855,876679021,,
876676965,1551617578,7072515935,1551617577,,,
876676966,876676961,876676981,,,,
876676967,876676964,876678847,7308943907,,,
876676968,1201810539,2468885599,,,,
876676969,876676964,876676975,,,,
876676970,876676962,1307239925,,,,
876676971,876676957,,,,,
876676972,876676984,876676976,,,,
876676973,7072515876,,,,,
876676974,295577155,,,,,
876676975,862929097,876676969,876698122,,,
876676976,276861841,868548446,876676972,,,
876676977,1065526895,876676959,3335225705,876679018,,
876676978,876679382,7072515933,876676965,,,
876676979,1412987176,,,,,
876676980,7072515824,,,,,
876676981,876676966,7072515842,,,,
876676982,876676985,7077399382,7072515935,7072515942,,
876676983,876676979,,,,,
876676984,2468885599,876676972,,,,
876676985,7072515933,7072515940,876679830,876676982,,
876676986,1412987188,1412987186,,,,
876676987,7076473116,,,,,
876676988,1412987240,,,,,
876678846,876679682,876679687,,,,
876678847,7309027914,6704201771,876676967,,,
876678848,876680289,876679028,1532489548,1532489490,,
876679017,876679026,,,,,
876679018,876679023,876679027,876676977,,,
876679019,876679025,876679026,,,,
876679020,5654974603,5654974604,876679028,,,
876679021,876679028,876679022,876676964,876679133,,
876679022,876676975,876679021,876698120,,,
876679023,876679018,876679024,876676959,876679116,,
876679024,876679023,876679025,,,,
876679025,876679024,876679019,,,,
876679026,876679019,876679017,,,,
876679027,876679029,876679018,1065526895,876679118,,
876679028,876679021,876678848,876679020,7308943907,,
876679029,876698123,876679126,876698120,876679027,,
876679116,2247883556,876694422,876679023,,,
876679117,876679022,876679133,876679126,,,
876679118,876679127,2468945275,876679027,,,
876679119,876679122,828573946,,,,
876679120,2468945270,,,,,
876679121,2468945275,2468945270,,,,
876679122,876679128,876679119,,,,
876679123,2247883558,2247883556,,,,
876679124,876679130,876679128,,,,
876679126,876679029,876680297,876679117,2468945283,,
876679127,2468945279,876679118,,,,
876679128,876679124,876679122,,,,
876679130,876679132,876679124,,,,
876679131,876694422,876679134,,,,
876679132,876679134,876679130,,,,
876679133,876679117,876679021,876680299,,,
876679134,876679131,876679132,,,,
876679376,876679381,876679378,,,,
876679377,876679384,876679380,,,,
876679378,876679376,876679379,,,,
876679379,876695398,876679378,,,,
876679380,5654974595,876679377,876679382,,,
876679381,876676963,876679376,,,,
876679382,876676978,1532489548,876679380,,,
876679383,6704201764,1204234777,7308927514,,,
876679384,5654974537,876679377,,,,
876679675,876679690,876679688,876676962,7072515942,,
876679676,876679684,,,,,
876679677,876679679,,,,,
876679678,876679692,,,,,
876679679,2515865999,,,,,
876679680,900719285,,,,,
876679682,7072515940,876678846,2247883568,876679690,,
876679683,941384686,2247883570,,,,
876679684,876679686,,,,,
876679685,876679678,,,,,
876679686,876679689,,,,,
876679687,2300649888,,,,,
876679688,876679675,1412987257,,,,
876679689,1307239929,,,,,
876679690,876679682,876679675,,,,
876679691,876676962,,,,,
876679692,876679691,,,,,
876679829,7072515828,7072515827,876679830,,,
876679830,7072515842,876676985,876679829,,,
876680288,876680293,876680292,,,,
876680289,5654974558,5654974595,876678848,,,
876680290,876680294,876680291,,,,
876680291,876680290,876680298,,,,
876680292,876680288,876680295,,,,
876680293,876679117,876680297,876680288,,,
876680294,2247897604,876680290,,,,
876680295,876680292,876680299,876676963,,,
876680296,2468945278,1201767880,,,,
876680297,1201767880,876680293,876679126,876698118,,
876680298,876680291,2247911618,,,,
876680299,876679133,876680295,,,,
876681143,728273393,2247897612,,,,
876681144,720615238,941384612,,,,
876681148,1448277522,876676961,876681149,,,
876681149,1448277522,876681148,,,,
876684784,611644528,876684785,,,,
876684785,876684784,876684800,,,,
876684794,876684802,2515866009,,,,
876684796,611644534,876684802,,,,
876684797,2515866009,611644528,,,,
876684798,611644537,2515866011,,,,
876684800,876684785,611644525,,,,
876684801,3744933025,2515866049,,,,
876684802,876684796,876684794,1448277530,,,
876694421,876694427,,,,,
876694422,876679116,876679131,876694428,,,
876694423,298787829,2468885601,295577132,,,
876694424,298787832,,,,,
876694425,298787842,,,,,
876694426,876694429,298787832,,,,
876694427,298787842,876694428,876694421,,,
876694428,876694422,876694427,295577131,295577132,,
876694429,298787835,876694426,,,,
876695398,876680293,2505501645,,,,
876695402,298787801,295577154,2468945288,,,
876698118,2468945287,2505501645,876680297,,,
876698119,1204234896,268539380,876698122,876957906,,
876698120,876698122,876679022,876679029,,,
876698121,2468166176,1204234896,876698123,,,
876698122,876676975,876698123,876698119,876698120,,
876698123,876698122,1065526895,876698121,876679029,,
876726019,3138015243,,,,,
876726042,6556191589,,,,,
876726092,4226895400,,,,,
876919936,270057396,,,,,
876957904,2468166178,876957912,,,,
876957906,876698119,2468166178,,,,
876957907,2468904811,2468904812,5582431055,,,
876957909,813097338,367097032,863210573,,,
876957912,876957904,5582431055,,,,
876957913,876957915,368381902,,,,
876957915,876957913,,,,,
877047006,269986325,,,,,
877047011,877047014,,,,,
877047014,618341254,,,,,
877047027,876297040,,,,,
877047032,1005018004,,,,,
877047034,876297039,,,,,
877047035,2943820825,,,,,
877047040,269986324,,,,,
877047056,269986330,,,,,
877047074,4292818110,,,,,
877047076,877047035,,,,,
877047078,269986323,,,,,
877047080,876297037,,,,,
877047084,876296949,,,,,
877047096,877047056,,,,,
877047105,447583056,,,,,
877047113,877047096,,,,,
877047121,269986313,,,,,
877089593,339955591,339955590,,,,
877141377,339955595,339955594,,,,
877141918,339955597,339955596,,,,
877777577,447583061,,,,,
877777579,4226895401,,,,,
878259462,1012747751,,,,,
878259465,1013019471,,,,,
878259466,2764245311,,,,,
878259467,1013019468,,,,,
878620432,270055608,,,,,
878752892,1427743194,1110671679,,,,
878761803,4683294189,4683290986,4683290988,4683290987,,
878766863,885762693,885762678,269349101,3460433827,,
878766866,885762678,1829266647,885746937,,,
878766880,281816738,4683290985,885762693,,,
878771359,1295873835,1829266407,,,,
880519597,276863979,7309794581,,,,
880519602,1783368813,,,,,
880519604,5891595403,1429968768,,,,
880519606,888571376,,,,,
880519609,2450682556,,,,,
880519610,288844571,,,,,
880519613,1236363124,1236363252,,,,
881701101,881701103,881717380,,,,
881701102,881701105,881717374,3352430000,881701103,,
881701103,881701102,881701101,,,,
881701104,3779057776,881701105,,,,
881701105,881701104,881701102,,,,
881701106,2017165890,281818279,,,,
881701107,1443454240,,,,,
881701612,891633850,881707637,,,,
881701613,881718252,891633850,,,,
881701614,891527779,881705938,1755270085,881701615,,
881701615,891633830,881717369,891527801,881701614,,
881701616,6988110271,897771195,,,,
881701617,881724450,881707637,881712272,891527773,,
881703949,881705939,881703962,881703963,,,
881703950,2017165890,7160674079,2017165891,3779057770,,
881703951,881707634,881718268,881718266,,,
881703952,897771244,897771217,,,,
881703953,881724437,881703956,,,,
881703954,881703957,881703963,881705766,891633826,,
881703955,881703959,4675025613,,,,
881703956,881703953,881717383,881717364,891633858,,
881703957,881703961,881703954,,,,
881703958,881705774,881703959,881703964,,,
881703959,974422219,881703955,881703958,,,
881703960,891633821,6988110273,,,,
881703961,881705767,881703957,,,,
881703962,891633857,881705768,881703949,891633832,,
881703963,881703954,881703949,,,,
881703964,881703958,881703965,,,,
881703965,881703964,881724437,,,,
881705752,893876221,881705767,3802240010,,,
881705753,881724452,881717362,1103603508,881717364,,
881705756,881705772,881705766,,,,
881705757,881705763,881705773,881717387,3802239159,,
881705758,881705761,881705939,,,,
881705759,881718264,881718277,891633873,,,
881705761,881717384,881705771,881705758,,,
881705763,7160674040,891633844,881705757,,,
881705765,881707176,881724452,,,,
881705766,881705756,881705771,891529363,881703954,,
881705767,881705773,881705752,881717383,881703961,,
881705768,881703962,1232385336,891633822,1232385945,,
881705769,881724459,881705770,881707176,,,
881705770,881707638,881705769,,,,
881705771,881705766,881705761,,,,
881705772,3802240010,881717362,881705756,,,
881705773,881705757,881705767,,,,
881705774,1082927135,881707176,891633868,881703958,,
